Consulta_por,n_pacientes,Comuna,Mes,Año
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,89,La Granja,agosto,2017
OTRAS RESPIRATORIAS,577,La Granja,agosto,2017
IRA ALTA,1.798,La Pintana,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,516,La Pintana,agosto,2017
NEUMONÍA,302,La Pintana,agosto,2017
ASMA,77,La Pintana,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,67,La Pintana,agosto,2017
OTRAS RESPIRATORIAS,518,La Pintana,agosto,2017
IRA ALTA,119,La Reina,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,21,La Reina,agosto,2017
NEUMONÍA,18,La Reina,agosto,2017
ASMA,24,La Reina,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,11,La Reina,agosto,2017
OTRAS RESPIRATORIAS,254,La Reina,agosto,2017
IRA ALTA,553,Las Condes,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,93,Las Condes,agosto,2017
NEUMONÍA,87,Las Condes,agosto,2017
ASMA,34,Las Condes,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,27,Las Condes,agosto,2017
OTRAS RESPIRATORIAS,358,Las Condes,agosto,2017
IRA ALTA,341,Lo Barnechea,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,115,Lo Barnechea,agosto,2017
NEUMONÍA,24,Lo Barnechea,agosto,2017
ASMA,28,Lo Barnechea,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,14,Lo Barnechea,agosto,2017
OTRAS RESPIRATORIAS,41,Lo Barnechea,agosto,2017
IRA ALTA,940,Lo Espejo,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,248,Lo Espejo,agosto,2017
NEUMONÍA,105,Lo Espejo,agosto,2017
ASMA,57,Lo Espejo,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,22,Lo Espejo,agosto,2017
OTRAS RESPIRATORIAS,187,Lo Espejo,agosto,2017
IRA ALTA,1.344,Lo Prado,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,160,Lo Prado,agosto,2017
NEUMONÍA,136,Lo Prado,agosto,2017
ASMA,32,Lo Prado,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,10,Lo Prado,agosto,2017
OTRAS RESPIRATORIAS,611,Lo Prado,agosto,2017
IRA ALTA,329,Macul,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,147,Macul,agosto,2017
NEUMONÍA,46,Macul,agosto,2017
ASMA,99,Macul,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,50,Macul,agosto,2017
OTRAS RESPIRATORIAS,268,Macul,agosto,2017
IRA ALTA,1.624,Maipú,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,320,Maipú,agosto,2017
NEUMONÍA,172,Maipú,agosto,2017
ASMA,134,Maipú,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,77,Maipú,agosto,2017
OTRAS RESPIRATORIAS,1.134,Maipú,agosto,2017
IRA ALTA,405,Ñuñoa,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,66,Ñuñoa,agosto,2017
NEUMONÍA,75,Ñuñoa,agosto,2017
ASMA,44,Ñuñoa,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,23,Ñuñoa,agosto,2017
OTRAS RESPIRATORIAS,348,Ñuñoa,agosto,2017
IRA ALTA,554,Pedro Aguirre Cerda,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,152,Pedro Aguirre Cerda,agosto,2017
NEUMONÍA,101,Pedro Aguirre Cerda,agosto,2017
ASMA,33,Pedro Aguirre Cerda,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,15,Pedro Aguirre Cerda,agosto,2017
OTRAS RESPIRATORIAS,523,Pedro Aguirre Cerda,agosto,2017
IRA ALTA,4.343,Peñalolén,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,1.986,Peñalolén,agosto,2017
NEUMONÍA,538,Peñalolén,agosto,2017
ASMA,675,Peñalolén,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,249,Peñalolén,agosto,2017
OTRAS RESPIRATORIAS,1.030,Peñalolén,agosto,2017
IRA ALTA,336,Providencia,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,15,Providencia,agosto,2017
NEUMONÍA,84,Providencia,agosto,2017
ASMA,40,Providencia,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,12,Providencia,agosto,2017
OTRAS RESPIRATORIAS,223,Providencia,agosto,2017
IRA ALTA,1.953,Pudahuel,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,676,Pudahuel,agosto,2017
NEUMONÍA,373,Pudahuel,agosto,2017
ASMA,62,Pudahuel,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,30,Pudahuel,agosto,2017
OTRAS RESPIRATORIAS,1.106,Pudahuel,agosto,2017
IRA ALTA,2.848,Quilicura,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,668,Quilicura,agosto,2017
NEUMONÍA,146,Quilicura,agosto,2017
ASMA,116,Quilicura,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,78,Quilicura,agosto,2017
OTRAS RESPIRATORIAS,412,Quilicura,agosto,2017
IRA ALTA,1.150,Quinta Normal,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,106,Quinta Normal,agosto,2017
NEUMONÍA,169,Quinta Normal,agosto,2017
ASMA,28,Quinta Normal,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,17,Quinta Normal,agosto,2017
OTRAS RESPIRATORIAS,489,Quinta Normal,agosto,2017
IRA ALTA,801,Recoleta,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,187,Recoleta,agosto,2017
NEUMONÍA,97,Recoleta,agosto,2017
ASMA,57,Recoleta,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,33,Recoleta,agosto,2017
OTRAS RESPIRATORIAS,380,Recoleta,agosto,2017
IRA ALTA,2.563,Renca,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,375,Renca,agosto,2017
NEUMONÍA,139,Renca,agosto,2017
ASMA,35,Renca,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,38,Renca,agosto,2017
OTRAS RESPIRATORIAS,441,Renca,agosto,2017
IRA ALTA,2.974,San Joaquín,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,169,San Joaquín,agosto,2017
NEUMONÍA,112,San Joaquín,agosto,2017
ASMA,45,San Joaquín,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,30,San Joaquín,agosto,2017
OTRAS RESPIRATORIAS,345,San Joaquín,agosto,2017
IRA ALTA,101,San Miguel,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,42,San Miguel,agosto,2017
NEUMONÍA,12,San Miguel,agosto,2017
ASMA,31,San Miguel,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,20,San Miguel,agosto,2017
OTRAS RESPIRATORIAS,182,San Miguel,agosto,2017
IRA ALTA,357,San Ramón,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,103,San Ramón,agosto,2017
NEUMONÍA,69,San Ramón,agosto,2017
ASMA,54,San Ramón,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,16,San Ramón,agosto,2017
OTRAS RESPIRATORIAS,182,San Ramón,agosto,2017
IRA ALTA,42,Vitacura,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,0,Vitacura,agosto,2017
NEUMONÍA,5,Vitacura,agosto,2017
ASMA,2,Vitacura,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Vitacura,agosto,2017
OTRAS RESPIRATORIAS,30,Vitacura,agosto,2017
IRA ALTA,4.368,Puente Alto,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,2.483,Puente Alto,agosto,2017
NEUMONÍA,768,Puente Alto,agosto,2017
ASMA,337,Puente Alto,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,136,Puente Alto,agosto,2017
OTRAS RESPIRATORIAS,1.865,Puente Alto,agosto,2017
IRA ALTA,526,Pirque,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,37,Pirque,agosto,2017
NEUMONÍA,46,Pirque,agosto,2017
ASMA,13,Pirque,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Pirque,agosto,2017
OTRAS RESPIRATORIAS,204,Pirque,agosto,2017
IRA ALTA,148,San José De Maipo,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,35,San José De Maipo,agosto,2017
NEUMONÍA,29,San José De Maipo,agosto,2017
ASMA,3,San José De Maipo,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,3,San José De Maipo,agosto,2017
OTRAS RESPIRATORIAS,109,San José De Maipo,agosto,2017
IRA ALTA,615,Colina,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,168,Colina,agosto,2017
NEUMONÍA,76,Colina,agosto,2017
ASMA,15,Colina,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,19,Colina,agosto,2017
OTRAS RESPIRATORIAS,287,Colina,agosto,2017
IRA ALTA,626,Lampa,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,118,Lampa,agosto,2017
NEUMONÍA,57,Lampa,agosto,2017
ASMA,62,Lampa,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,19,Lampa,agosto,2017
OTRAS RESPIRATORIAS,1.147,Lampa,agosto,2017
IRA ALTA,211,Tiltil,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,28,Tiltil,agosto,2017
NEUMONÍA,16,Tiltil,agosto,2017
ASMA,20,Tiltil,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,3,Tiltil,agosto,2017
OTRAS RESPIRATORIAS,75,Tiltil,agosto,2017
IRA ALTA,2.534,San Bernardo,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,706,San Bernardo,agosto,2017
NEUMONÍA,276,San Bernardo,agosto,2017
ASMA,171,San Bernardo,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,77,San Bernardo,agosto,2017
OTRAS RESPIRATORIAS,838,San Bernardo,agosto,2017
IRA ALTA,731,Buin,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,211,Buin,agosto,2017
NEUMONÍA,168,Buin,agosto,2017
ASMA,42,Buin,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,31,Buin,agosto,2017
OTRAS RESPIRATORIAS,365,Buin,agosto,2017
IRA ALTA,455,Calera De Tango,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,22,Calera De Tango,agosto,2017
NEUMONÍA,3,Calera De Tango,agosto,2017
ASMA,5,Calera De Tango,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Calera De Tango,agosto,2017
OTRAS RESPIRATORIAS,94,Calera De Tango,agosto,2017
IRA ALTA,1.225,Paine,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,156,Paine,agosto,2017
NEUMONÍA,98,Paine,agosto,2017
ASMA,44,Paine,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,30,Paine,agosto,2017
OTRAS RESPIRATORIAS,650,Paine,agosto,2017
IRA ALTA,1.315,Melipilla,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,380,Melipilla,agosto,2017
NEUMONÍA,131,Melipilla,agosto,2017
ASMA,33,Melipilla,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,20,Melipilla,agosto,2017
OTRAS RESPIRATORIAS,464,Melipilla,agosto,2017
IRA ALTA,25,Alhué,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,9,Alhué,agosto,2017
NEUMONÍA,9,Alhué,agosto,2017
ASMA,6,Alhué,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,2,Alhué,agosto,2017
OTRAS RESPIRATORIAS,22,Alhué,agosto,2017
IRA ALTA,0,Curacaví,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,0,Curacaví,agosto,2017
NEUMONÍA,0,Curacaví,agosto,2017
ASMA,0,Curacaví,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Curacaví,agosto,2017
OTRAS RESPIRATORIAS,0,Curacaví,agosto,2017
IRA ALTA,265,María Pinto,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,55,María Pinto,agosto,2017
NEUMONÍA,68,María Pinto,agosto,2017
ASMA,7,María Pinto,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,13,María Pinto,agosto,2017
OTRAS RESPIRATORIAS,93,María Pinto,agosto,2017
IRA ALTA,60,San Pedro,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,5,San Pedro,agosto,2017
NEUMONÍA,4,San Pedro,agosto,2017
ASMA,3,San Pedro,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,2,San Pedro,agosto,2017
OTRAS RESPIRATORIAS,55,San Pedro,agosto,2017
IRA ALTA,194,Talagante,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,13,Talagante,agosto,2017
NEUMONÍA,5,Talagante,agosto,2017
ASMA,11,Talagante,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,21,Talagante,agosto,2017
OTRAS RESPIRATORIAS,308,Talagante,agosto,2017
IRA ALTA,189,El Monte,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,0,El Monte,agosto,2017
NEUMONÍA,3,El Monte,agosto,2017
ASMA,4,El Monte,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,El Monte,agosto,2017
OTRAS RESPIRATORIAS,26,El Monte,agosto,2017
IRA ALTA,52,Isla De Maipo,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,9,Isla De Maipo,agosto,2017
NEUMONÍA,11,Isla De Maipo,agosto,2017
ASMA,2,Isla De Maipo,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,8,Isla De Maipo,agosto,2017
OTRAS RESPIRATORIAS,109,Isla De Maipo,agosto,2017
IRA ALTA,608,Padre Hurtado,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,78,Padre Hurtado,agosto,2017
NEUMONÍA,9,Padre Hurtado,agosto,2017
ASMA,4,Padre Hurtado,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,7,Padre Hurtado,agosto,2017
OTRAS RESPIRATORIAS,348,Padre Hurtado,agosto,2017
IRA ALTA,1.931,Peñaflor,agosto,2017
SINDROME BRONQUIAL OBSTRUCTIVO,218,Peñaflor,agosto,2017
NEUMONÍA,47,Peñaflor,agosto,2017
ASMA,21,Peñaflor,agosto,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,6,Peñaflor,agosto,2017
OTRAS RESPIRATORIAS,317,Peñaflor,agosto,2017
IRA ALTA,944,Santiago,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,131,Santiago,septiembre,2017
NEUMONÍA,80,Santiago,septiembre,2017
ASMA,36,Santiago,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,33,Santiago,septiembre,2017
OTRAS RESPIRATORIAS,472,Santiago,septiembre,2017
IRA ALTA,233,Cerrillos,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,46,Cerrillos,septiembre,2017
NEUMONÍA,24,Cerrillos,septiembre,2017
ASMA,13,Cerrillos,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,6,Cerrillos,septiembre,2017
OTRAS RESPIRATORIAS,167,Cerrillos,septiembre,2017
IRA ALTA,768,Cerro Navia,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,244,Cerro Navia,septiembre,2017
NEUMONÍA,124,Cerro Navia,septiembre,2017
ASMA,42,Cerro Navia,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,29,Cerro Navia,septiembre,2017
OTRAS RESPIRATORIAS,195,Cerro Navia,septiembre,2017
IRA ALTA,942,Conchalí,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,252,Conchalí,septiembre,2017
NEUMONÍA,82,Conchalí,septiembre,2017
ASMA,53,Conchalí,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,20,Conchalí,septiembre,2017
OTRAS RESPIRATORIAS,363,Conchalí,septiembre,2017
IRA ALTA,1.887,El Bosque,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,323,El Bosque,septiembre,2017
NEUMONÍA,214,El Bosque,septiembre,2017
ASMA,72,El Bosque,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,130,El Bosque,septiembre,2017
OTRAS RESPIRATORIAS,678,El Bosque,septiembre,2017
IRA ALTA,182,Estación Central,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,62,Estación Central,septiembre,2017
NEUMONÍA,31,Estación Central,septiembre,2017
ASMA,6,Estación Central,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Estación Central,septiembre,2017
OTRAS RESPIRATORIAS,579,Estación Central,septiembre,2017
IRA ALTA,689,Huechuraba,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,185,Huechuraba,septiembre,2017
NEUMONÍA,114,Huechuraba,septiembre,2017
ASMA,27,Huechuraba,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,12,Huechuraba,septiembre,2017
OTRAS RESPIRATORIAS,214,Huechuraba,septiembre,2017
IRA ALTA,453,Independencia,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,76,Independencia,septiembre,2017
NEUMONÍA,24,Independencia,septiembre,2017
ASMA,10,Independencia,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,5,Independencia,septiembre,2017
OTRAS RESPIRATORIAS,314,Independencia,septiembre,2017
IRA ALTA,338,La Cisterna,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,94,La Cisterna,septiembre,2017
NEUMONÍA,72,La Cisterna,septiembre,2017
ASMA,37,La Cisterna,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,28,La Cisterna,septiembre,2017
OTRAS RESPIRATORIAS,85,La Cisterna,septiembre,2017
IRA ALTA,3.626,La Florida,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,465,La Florida,septiembre,2017
NEUMONÍA,458,La Florida,septiembre,2017
ASMA,131,La Florida,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,85,La Florida,septiembre,2017
OTRAS RESPIRATORIAS,1.204,La Florida,septiembre,2017
IRA ALTA,720,La Granja,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,196,La Granja,septiembre,2017
NEUMONÍA,82,La Granja,septiembre,2017
ASMA,64,La Granja,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,39,La Granja,septiembre,2017
OTRAS RESPIRATORIAS,455,La Granja,septiembre,2017
IRA ALTA,1.407,La Pintana,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,277,La Pintana,septiembre,2017
NEUMONÍA,218,La Pintana,septiembre,2017
ASMA,41,La Pintana,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,22,La Pintana,septiembre,2017
OTRAS RESPIRATORIAS,364,La Pintana,septiembre,2017
IRA ALTA,95,La Reina,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,21,La Reina,septiembre,2017
NEUMONÍA,23,La Reina,septiembre,2017
ASMA,18,La Reina,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,12,La Reina,septiembre,2017
OTRAS RESPIRATORIAS,173,La Reina,septiembre,2017
IRA ALTA,487,Las Condes,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,66,Las Condes,septiembre,2017
NEUMONÍA,86,Las Condes,septiembre,2017
ASMA,34,Las Condes,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,21,Las Condes,septiembre,2017
OTRAS RESPIRATORIAS,333,Las Condes,septiembre,2017
IRA ALTA,270,Lo Barnechea,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,94,Lo Barnechea,septiembre,2017
NEUMONÍA,48,Lo Barnechea,septiembre,2017
ASMA,19,Lo Barnechea,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,11,Lo Barnechea,septiembre,2017
OTRAS RESPIRATORIAS,27,Lo Barnechea,septiembre,2017
IRA ALTA,615,Lo Espejo,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,165,Lo Espejo,septiembre,2017
NEUMONÍA,88,Lo Espejo,septiembre,2017
ASMA,4,Lo Espejo,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,24,Lo Espejo,septiembre,2017
OTRAS RESPIRATORIAS,157,Lo Espejo,septiembre,2017
IRA ALTA,744,Lo Prado,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,89,Lo Prado,septiembre,2017
NEUMONÍA,95,Lo Prado,septiembre,2017
ASMA,10,Lo Prado,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,6,Lo Prado,septiembre,2017
OTRAS RESPIRATORIAS,567,Lo Prado,septiembre,2017
IRA ALTA,226,Macul,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,140,Macul,septiembre,2017
NEUMONÍA,16,Macul,septiembre,2017
ASMA,37,Macul,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,13,Macul,septiembre,2017
OTRAS RESPIRATORIAS,293,Macul,septiembre,2017
IRA ALTA,1.047,Maipú,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,236,Maipú,septiembre,2017
NEUMONÍA,164,Maipú,septiembre,2017
ASMA,143,Maipú,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,68,Maipú,septiembre,2017
OTRAS RESPIRATORIAS,904,Maipú,septiembre,2017
IRA ALTA,296,Ñuñoa,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,38,Ñuñoa,septiembre,2017
NEUMONÍA,53,Ñuñoa,septiembre,2017
ASMA,34,Ñuñoa,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,8,Ñuñoa,septiembre,2017
OTRAS RESPIRATORIAS,208,Ñuñoa,septiembre,2017
IRA ALTA,324,Pedro Aguirre Cerda,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,94,Pedro Aguirre Cerda,septiembre,2017
NEUMONÍA,70,Pedro Aguirre Cerda,septiembre,2017
ASMA,21,Pedro Aguirre Cerda,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,13,Pedro Aguirre Cerda,septiembre,2017
OTRAS RESPIRATORIAS,406,Pedro Aguirre Cerda,septiembre,2017
IRA ALTA,3.272,Peñalolén,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,1.305,Peñalolén,septiembre,2017
NEUMONÍA,404,Peñalolén,septiembre,2017
ASMA,615,Peñalolén,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,257,Peñalolén,septiembre,2017
OTRAS RESPIRATORIAS,718,Peñalolén,septiembre,2017
IRA ALTA,190,Providencia,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,12,Providencia,septiembre,2017
NEUMONÍA,33,Providencia,septiembre,2017
ASMA,31,Providencia,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,6,Providencia,septiembre,2017
OTRAS RESPIRATORIAS,137,Providencia,septiembre,2017
IRA ALTA,1.392,Pudahuel,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,378,Pudahuel,septiembre,2017
NEUMONÍA,247,Pudahuel,septiembre,2017
ASMA,36,Pudahuel,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,16,Pudahuel,septiembre,2017
OTRAS RESPIRATORIAS,778,Pudahuel,septiembre,2017
IRA ALTA,1.802,Quilicura,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,424,Quilicura,septiembre,2017
NEUMONÍA,65,Quilicura,septiembre,2017
ASMA,73,Quilicura,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,52,Quilicura,septiembre,2017
OTRAS RESPIRATORIAS,265,Quilicura,septiembre,2017
IRA ALTA,654,Quinta Normal,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,99,Quinta Normal,septiembre,2017
NEUMONÍA,115,Quinta Normal,septiembre,2017
ASMA,33,Quinta Normal,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,21,Quinta Normal,septiembre,2017
OTRAS RESPIRATORIAS,416,Quinta Normal,septiembre,2017
IRA ALTA,645,Recoleta,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,92,Recoleta,septiembre,2017
NEUMONÍA,80,Recoleta,septiembre,2017
ASMA,45,Recoleta,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,23,Recoleta,septiembre,2017
OTRAS RESPIRATORIAS,346,Recoleta,septiembre,2017
IRA ALTA,1.125,Renca,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,213,Renca,septiembre,2017
NEUMONÍA,86,Renca,septiembre,2017
ASMA,28,Renca,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,36,Renca,septiembre,2017
OTRAS RESPIRATORIAS,236,Renca,septiembre,2017
IRA ALTA,474,San Joaquín,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,97,San Joaquín,septiembre,2017
NEUMONÍA,59,San Joaquín,septiembre,2017
ASMA,33,San Joaquín,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,17,San Joaquín,septiembre,2017
OTRAS RESPIRATORIAS,276,San Joaquín,septiembre,2017
IRA ALTA,223,San Miguel,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,47,San Miguel,septiembre,2017
NEUMONÍA,40,San Miguel,septiembre,2017
ASMA,27,San Miguel,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,20,San Miguel,septiembre,2017
OTRAS RESPIRATORIAS,194,San Miguel,septiembre,2017
IRA ALTA,378,San Ramón,septiembre,2017
SINDROME BRONQUIAL OBSTRUCTIVO,69,San Ramón,septiembre,2017
NEUMONÍA,66,San Ramón,septiembre,2017
ASMA,50,San Ramón,septiembre,2017
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,14,San Ramón,septiembre,2017
