Consulta_por,n_pacientes,Comuna,Mes,Año
SINDROME BRONQUIAL OBSTRUCTIVO,388,Pedro Aguirre Cerda,mayo,2019
NEUMONÍA,134,Pedro Aguirre Cerda,mayo,2019
ASMA,90,Pedro Aguirre Cerda,mayo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,74,Pedro Aguirre Cerda,mayo,2019
OTRAS RESPIRATORIAS,1.266,Pedro Aguirre Cerda,mayo,2019
CARDIOVASCULAR,438,Pedro Aguirre Cerda,mayo,2019
IRA ALTA,10.700,Peñalolén,mayo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,3.574,Peñalolén,mayo,2019
NEUMONÍA,1.152,Peñalolén,mayo,2019
ASMA,1.142,Peñalolén,mayo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,410,Peñalolén,mayo,2019
OTRAS RESPIRATORIAS,3.000,Peñalolén,mayo,2019
CARDIOVASCULAR,976,Peñalolén,mayo,2019
IRA ALTA,298,Providencia,mayo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,8,Providencia,mayo,2019
NEUMONÍA,28,Providencia,mayo,2019
ASMA,62,Providencia,mayo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,12,Providencia,mayo,2019
OTRAS RESPIRATORIAS,478,Providencia,mayo,2019
CARDIOVASCULAR,62,Providencia,mayo,2019
IRA ALTA,3.176,Pudahuel,mayo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,1.014,Pudahuel,mayo,2019
NEUMONÍA,516,Pudahuel,mayo,2019
ASMA,130,Pudahuel,mayo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,78,Pudahuel,mayo,2019
OTRAS RESPIRATORIAS,2.118,Pudahuel,mayo,2019
CARDIOVASCULAR,6,Pudahuel,mayo,2019
IRA ALTA,8.334,Quilicura,mayo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,1.206,Quilicura,mayo,2019
NEUMONÍA,144,Quilicura,mayo,2019
ASMA,128,Quilicura,mayo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,62,Quilicura,mayo,2019
OTRAS RESPIRATORIAS,634,Quilicura,mayo,2019
CARDIOVASCULAR,896,Quilicura,mayo,2019
IRA ALTA,2.906,Quinta Normal,mayo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,284,Quinta Normal,mayo,2019
NEUMONÍA,322,Quinta Normal,mayo,2019
ASMA,60,Quinta Normal,mayo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,44,Quinta Normal,mayo,2019
OTRAS RESPIRATORIAS,1.390,Quinta Normal,mayo,2019
CARDIOVASCULAR,714,Quinta Normal,mayo,2019
IRA ALTA,2.424,Recoleta,mayo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,232,Recoleta,mayo,2019
NEUMONÍA,168,Recoleta,mayo,2019
ASMA,70,Recoleta,mayo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,38,Recoleta,mayo,2019
OTRAS RESPIRATORIAS,1.214,Recoleta,mayo,2019
CARDIOVASCULAR,44,Recoleta,mayo,2019
IRA ALTA,2.020,Renca,mayo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,276,Renca,mayo,2019
NEUMONÍA,130,Renca,mayo,2019
ASMA,24,Renca,mayo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,18,Renca,mayo,2019
OTRAS RESPIRATORIAS,954,Renca,mayo,2019
CARDIOVASCULAR,530,Renca,mayo,2019
IRA ALTA,1.514,San Joaquín,mayo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,152,San Joaquín,mayo,2019
NEUMONÍA,92,San Joaquín,mayo,2019
ASMA,32,San Joaquín,mayo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,36,San Joaquín,mayo,2019
OTRAS RESPIRATORIAS,610,San Joaquín,mayo,2019
CARDIOVASCULAR,362,San Joaquín,mayo,2019
IRA ALTA,1.024,San Miguel,mayo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,146,San Miguel,mayo,2019
NEUMONÍA,86,San Miguel,mayo,2019
ASMA,154,San Miguel,mayo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,94,San Miguel,mayo,2019
OTRAS RESPIRATORIAS,868,San Miguel,mayo,2019
CARDIOVASCULAR,0,San Miguel,mayo,2019
IRA ALTA,502,San Ramón,mayo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,102,San Ramón,mayo,2019
NEUMONÍA,124,San Ramón,mayo,2019
ASMA,102,San Ramón,mayo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,64,San Ramón,mayo,2019
OTRAS RESPIRATORIAS,442,San Ramón,mayo,2019
CARDIOVASCULAR,202,San Ramón,mayo,2019
IRA ALTA,22,Vitacura,mayo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,0,Vitacura,mayo,2019
NEUMONÍA,0,Vitacura,mayo,2019
ASMA,0,Vitacura,mayo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Vitacura,mayo,2019
OTRAS RESPIRATORIAS,0,Vitacura,mayo,2019
CARDIOVASCULAR,0,Vitacura,mayo,2019
IRA ALTA,10.408,Puente Alto,mayo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,3.546,Puente Alto,mayo,2019
NEUMONÍA,910,Puente Alto,mayo,2019
ASMA,558,Puente Alto,mayo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,208,Puente Alto,mayo,2019
OTRAS RESPIRATORIAS,3.862,Puente Alto,mayo,2019
CARDIOVASCULAR,0,Puente Alto,mayo,2019
IRA ALTA,1.044,Pirque,mayo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,92,Pirque,mayo,2019
NEUMONÍA,198,Pirque,mayo,2019
ASMA,28,Pirque,mayo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Pirque,mayo,2019
OTRAS RESPIRATORIAS,184,Pirque,mayo,2019
CARDIOVASCULAR,184,Pirque,mayo,2019
IRA ALTA,710,San José De Maipo,mayo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,66,San José De Maipo,mayo,2019
NEUMONÍA,62,San José De Maipo,mayo,2019
ASMA,32,San José De Maipo,mayo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,16,San José De Maipo,mayo,2019
OTRAS RESPIRATORIAS,238,San José De Maipo,mayo,2019
CARDIOVASCULAR,30,San José De Maipo,mayo,2019
IRA ALTA,592,Colina,mayo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,198,Colina,mayo,2019
NEUMONÍA,110,Colina,mayo,2019
ASMA,18,Colina,mayo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,16,Colina,mayo,2019
OTRAS RESPIRATORIAS,292,Colina,mayo,2019
CARDIOVASCULAR,0,Colina,mayo,2019
IRA ALTA,932,Lampa,mayo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,164,Lampa,mayo,2019
NEUMONÍA,86,Lampa,mayo,2019
ASMA,48,Lampa,mayo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,34,Lampa,mayo,2019
OTRAS RESPIRATORIAS,316,Lampa,mayo,2019
CARDIOVASCULAR,286,Lampa,mayo,2019
IRA ALTA,396,Tiltil,mayo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,42,Tiltil,mayo,2019
NEUMONÍA,32,Tiltil,mayo,2019
ASMA,54,Tiltil,mayo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,20,Tiltil,mayo,2019
OTRAS RESPIRATORIAS,66,Tiltil,mayo,2019
CARDIOVASCULAR,242,Tiltil,mayo,2019
IRA ALTA,5.088,San Bernardo,mayo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,1.118,San Bernardo,mayo,2019
NEUMONÍA,498,San Bernardo,mayo,2019
ASMA,142,San Bernardo,mayo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,66,San Bernardo,mayo,2019
OTRAS RESPIRATORIAS,1.636,San Bernardo,mayo,2019
CARDIOVASCULAR,580,San Bernardo,mayo,2019
IRA ALTA,2.572,Buin,mayo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,550,Buin,mayo,2019
NEUMONÍA,316,Buin,mayo,2019
ASMA,96,Buin,mayo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,64,Buin,mayo,2019
OTRAS RESPIRATORIAS,698,Buin,mayo,2019
CARDIOVASCULAR,0,Buin,mayo,2019
IRA ALTA,858,Calera De Tango,mayo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,46,Calera De Tango,mayo,2019
NEUMONÍA,16,Calera De Tango,mayo,2019
ASMA,10,Calera De Tango,mayo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Calera De Tango,mayo,2019
OTRAS RESPIRATORIAS,102,Calera De Tango,mayo,2019
CARDIOVASCULAR,490,Calera De Tango,mayo,2019
IRA ALTA,1.540,Paine,mayo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,206,Paine,mayo,2019
NEUMONÍA,88,Paine,mayo,2019
ASMA,66,Paine,mayo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,20,Paine,mayo,2019
OTRAS RESPIRATORIAS,762,Paine,mayo,2019
CARDIOVASCULAR,30,Paine,mayo,2019
IRA ALTA,2.890,Melipilla,mayo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,512,Melipilla,mayo,2019
NEUMONÍA,58,Melipilla,mayo,2019
ASMA,146,Melipilla,mayo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,42,Melipilla,mayo,2019
OTRAS RESPIRATORIAS,464,Melipilla,mayo,2019
CARDIOVASCULAR,606,Melipilla,mayo,2019
IRA ALTA,20,Alhué,mayo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,0,Alhué,mayo,2019
NEUMONÍA,2,Alhué,mayo,2019
ASMA,0,Alhué,mayo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Alhué,mayo,2019
OTRAS RESPIRATORIAS,26,Alhué,mayo,2019
CARDIOVASCULAR,46,Alhué,mayo,2019
IRA ALTA,14,Curacaví,mayo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,0,Curacaví,mayo,2019
NEUMONÍA,2,Curacaví,mayo,2019
ASMA,0,Curacaví,mayo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Curacaví,mayo,2019
OTRAS RESPIRATORIAS,8,Curacaví,mayo,2019
CARDIOVASCULAR,44,Curacaví,mayo,2019
IRA ALTA,782,Maria Pinto,mayo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,144,Maria Pinto,mayo,2019
NEUMONÍA,86,Maria Pinto,mayo,2019
ASMA,56,Maria Pinto,mayo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,20,Maria Pinto,mayo,2019
OTRAS RESPIRATORIAS,246,Maria Pinto,mayo,2019
CARDIOVASCULAR,214,Maria Pinto,mayo,2019
IRA ALTA,76,San Pedro,mayo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,16,San Pedro,mayo,2019
NEUMONÍA,10,San Pedro,mayo,2019
ASMA,16,San Pedro,mayo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,2,San Pedro,mayo,2019
OTRAS RESPIRATORIAS,56,San Pedro,mayo,2019
CARDIOVASCULAR,228,San Pedro,mayo,2019
IRA ALTA,1.032,Talagante,mayo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,22,Talagante,mayo,2019
NEUMONÍA,22,Talagante,mayo,2019
ASMA,16,Talagante,mayo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Talagante,mayo,2019
OTRAS RESPIRATORIAS,416,Talagante,mayo,2019
CARDIOVASCULAR,0,Talagante,mayo,2019
IRA ALTA,390,El Monte,mayo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,4,El Monte,mayo,2019
NEUMONÍA,56,El Monte,mayo,2019
ASMA,10,El Monte,mayo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,El Monte,mayo,2019
OTRAS RESPIRATORIAS,774,El Monte,mayo,2019
CARDIOVASCULAR,14,El Monte,mayo,2019
IRA ALTA,396,Isla De Maipo,mayo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,72,Isla De Maipo,mayo,2019
NEUMONÍA,22,Isla De Maipo,mayo,2019
ASMA,8,Isla De Maipo,mayo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,12,Isla De Maipo,mayo,2019
OTRAS RESPIRATORIAS,334,Isla De Maipo,mayo,2019
CARDIOVASCULAR,84,Isla De Maipo,mayo,2019
IRA ALTA,554,Padre Hurtado,mayo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,44,Padre Hurtado,mayo,2019
NEUMONÍA,18,Padre Hurtado,mayo,2019
ASMA,54,Padre Hurtado,mayo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,18,Padre Hurtado,mayo,2019
OTRAS RESPIRATORIAS,114,Padre Hurtado,mayo,2019
CARDIOVASCULAR,0,Padre Hurtado,mayo,2019
IRA ALTA,1.402,Peñaflor,mayo,2019
SINDROME BRONQUIAL OBSTRUCTIVO,108,Peñaflor,mayo,2019
NEUMONÍA,60,Peñaflor,mayo,2019
ASMA,78,Peñaflor,mayo,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,66,Peñaflor,mayo,2019
OTRAS RESPIRATORIAS,706,Peñaflor,mayo,2019
CARDIOVASCULAR,312,Peñaflor,mayo,2019
IRA ALTA,1.723,Santiago,junio,2019
SINDROME BRONQUIAL OBSTRUCTIVO,312,Santiago,junio,2019
NEUMONÍA,98,Santiago,junio,2019
ASMA,48,Santiago,junio,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,36,Santiago,junio,2019
OTRAS RESPIRATORIAS,747,Santiago,junio,2019
CARDIOVASCULAR,0,Santiago,junio,2019
IRA ALTA,443,Cerrillos,junio,2019
SINDROME BRONQUIAL OBSTRUCTIVO,89,Cerrillos,junio,2019
NEUMONÍA,29,Cerrillos,junio,2019
ASMA,28,Cerrillos,junio,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,14,Cerrillos,junio,2019
OTRAS RESPIRATORIAS,350,Cerrillos,junio,2019
CARDIOVASCULAR,0,Cerrillos,junio,2019
IRA ALTA,2.636,Cerro Navia,junio,2019
SINDROME BRONQUIAL OBSTRUCTIVO,710,Cerro Navia,junio,2019
NEUMONÍA,352,Cerro Navia,junio,2019
ASMA,254,Cerro Navia,junio,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,154,Cerro Navia,junio,2019
OTRAS RESPIRATORIAS,628,Cerro Navia,junio,2019
CARDIOVASCULAR,838,Cerro Navia,junio,2019
IRA ALTA,1.629,Conchalí,junio,2019
SINDROME BRONQUIAL OBSTRUCTIVO,252,Conchalí,junio,2019
NEUMONÍA,241,Conchalí,junio,2019
ASMA,187,Conchalí,junio,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,53,Conchalí,junio,2019
OTRAS RESPIRATORIAS,671,Conchalí,junio,2019
CARDIOVASCULAR,20,Conchalí,junio,2019
IRA ALTA,2.452,El Bosque,junio,2019
SINDROME BRONQUIAL OBSTRUCTIVO,410,El Bosque,junio,2019
NEUMONÍA,236,El Bosque,junio,2019
ASMA,116,El Bosque,junio,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,88,El Bosque,junio,2019
OTRAS RESPIRATORIAS,1.048,El Bosque,junio,2019
CARDIOVASCULAR,399,El Bosque,junio,2019
IRA ALTA,238,Estación Central,junio,2019
SINDROME BRONQUIAL OBSTRUCTIVO,97,Estación Central,junio,2019
NEUMONÍA,35,Estación Central,junio,2019
ASMA,0,Estación Central,junio,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Estación Central,junio,2019
OTRAS RESPIRATORIAS,533,Estación Central,junio,2019
CARDIOVASCULAR,32,Estación Central,junio,2019
IRA ALTA,1.408,Huechuraba,junio,2019
SINDROME BRONQUIAL OBSTRUCTIVO,389,Huechuraba,junio,2019
NEUMONÍA,176,Huechuraba,junio,2019
ASMA,73,Huechuraba,junio,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,27,Huechuraba,junio,2019
OTRAS RESPIRATORIAS,493,Huechuraba,junio,2019
CARDIOVASCULAR,150,Huechuraba,junio,2019
IRA ALTA,1.780,Independencia,junio,2019
SINDROME BRONQUIAL OBSTRUCTIVO,210,Independencia,junio,2019
NEUMONÍA,98,Independencia,junio,2019
ASMA,44,Independencia,junio,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Independencia,junio,2019
OTRAS RESPIRATORIAS,1.210,Independencia,junio,2019
CARDIOVASCULAR,124,Independencia,junio,2019
IRA ALTA,1.872,La Cisterna,junio,2019
SINDROME BRONQUIAL OBSTRUCTIVO,404,La Cisterna,junio,2019
NEUMONÍA,226,La Cisterna,junio,2019
ASMA,138,La Cisterna,junio,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,62,La Cisterna,junio,2019
OTRAS RESPIRATORIAS,366,La Cisterna,junio,2019
CARDIOVASCULAR,1.018,La Cisterna,junio,2019
IRA ALTA,12.678,La Florida,junio,2019
SINDROME BRONQUIAL OBSTRUCTIVO,1.276,La Florida,junio,2019
NEUMONÍA,1.292,La Florida,junio,2019
ASMA,372,La Florida,junio,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,264,La Florida,junio,2019
OTRAS RESPIRATORIAS,4.366,La Florida,junio,2019
CARDIOVASCULAR,1.506,La Florida,junio,2019
IRA ALTA,2.588,La Granja,junio,2019
SINDROME BRONQUIAL OBSTRUCTIVO,596,La Granja,junio,2019
NEUMONÍA,436,La Granja,junio,2019
ASMA,178,La Granja,junio,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,94,La Granja,junio,2019
OTRAS RESPIRATORIAS,1.522,La Granja,junio,2019
CARDIOVASCULAR,936,La Granja,junio,2019
IRA ALTA,5.036,La Pintana,junio,2019
SINDROME BRONQUIAL OBSTRUCTIVO,908,La Pintana,junio,2019
NEUMONÍA,564,La Pintana,junio,2019
ASMA,206,La Pintana,junio,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,92,La Pintana,junio,2019
OTRAS RESPIRATORIAS,1.852,La Pintana,junio,2019
CARDIOVASCULAR,770,La Pintana,junio,2019
IRA ALTA,636,La Reina,junio,2019
SINDROME BRONQUIAL OBSTRUCTIVO,98,La Reina,junio,2019
NEUMONÍA,46,La Reina,junio,2019
ASMA,32,La Reina,junio,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,8,La Reina,junio,2019
OTRAS RESPIRATORIAS,526,La Reina,junio,2019
CARDIOVASCULAR,354,La Reina,junio,2019
IRA ALTA,1.848,Las Condes,junio,2019
SINDROME BRONQUIAL OBSTRUCTIVO,234,Las Condes,junio,2019
NEUMONÍA,156,Las Condes,junio,2019
ASMA,96,Las Condes,junio,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,32,Las Condes,junio,2019
OTRAS RESPIRATORIAS,748,Las Condes,junio,2019
CARDIOVASCULAR,548,Las Condes,junio,2019
IRA ALTA,968,Lo Barnechea,junio,2019
SINDROME BRONQUIAL OBSTRUCTIVO,184,Lo Barnechea,junio,2019
NEUMONÍA,94,Lo Barnechea,junio,2019
ASMA,64,Lo Barnechea,junio,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,20,Lo Barnechea,junio,2019
OTRAS RESPIRATORIAS,510,Lo Barnechea,junio,2019
CARDIOVASCULAR,892,Lo Barnechea,junio,2019
IRA ALTA,1.496,Lo Espejo,junio,2019
SINDROME BRONQUIAL OBSTRUCTIVO,744,Lo Espejo,junio,2019
NEUMONÍA,294,Lo Espejo,junio,2019
ASMA,152,Lo Espejo,junio,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,40,Lo Espejo,junio,2019
OTRAS RESPIRATORIAS,668,Lo Espejo,junio,2019
CARDIOVASCULAR,480,Lo Espejo,junio,2019
IRA ALTA,3.318,Lo Prado,junio,2019
SINDROME BRONQUIAL OBSTRUCTIVO,312,Lo Prado,junio,2019
NEUMONÍA,226,Lo Prado,junio,2019
ASMA,94,Lo Prado,junio,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,44,Lo Prado,junio,2019
OTRAS RESPIRATORIAS,1.248,Lo Prado,junio,2019
CARDIOVASCULAR,10,Lo Prado,junio,2019
IRA ALTA,372,Macul,junio,2019
SINDROME BRONQUIAL OBSTRUCTIVO,302,Macul,junio,2019
NEUMONÍA,28,Macul,junio,2019
ASMA,174,Macul,junio,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,110,Macul,junio,2019
OTRAS RESPIRATORIAS,596,Macul,junio,2019
CARDIOVASCULAR,24,Macul,junio,2019
IRA ALTA,5.386,Maipu,junio,2019
SINDROME BRONQUIAL OBSTRUCTIVO,1.154,Maipu,junio,2019
NEUMONÍA,310,Maipu,junio,2019
ASMA,774,Maipu,junio,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,158,Maipu,junio,2019
OTRAS RESPIRATORIAS,2.348,Maipu,junio,2019
CARDIOVASCULAR,996,Maipu,junio,2019
IRA ALTA,1.320,Ñuñoa,junio,2019
SINDROME BRONQUIAL OBSTRUCTIVO,138,Ñuñoa,junio,2019
NEUMONÍA,94,Ñuñoa,junio,2019
ASMA,126,Ñuñoa,junio,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,70,Ñuñoa,junio,2019
OTRAS RESPIRATORIAS,848,Ñuñoa,junio,2019
CARDIOVASCULAR,0,Ñuñoa,junio,2019
IRA ALTA,818,Pedro Aguirre Cerda,junio,2019
SINDROME BRONQUIAL OBSTRUCTIVO,268,Pedro Aguirre Cerda,junio,2019
NEUMONÍA,144,Pedro Aguirre Cerda,junio,2019
ASMA,82,Pedro Aguirre Cerda,junio,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,60,Pedro Aguirre Cerda,junio,2019
OTRAS RESPIRATORIAS,1.636,Pedro Aguirre Cerda,junio,2019
CARDIOVASCULAR,394,Pedro Aguirre Cerda,junio,2019
IRA ALTA,12.494,Peñalolén,junio,2019
SINDROME BRONQUIAL OBSTRUCTIVO,1.930,Peñalolén,junio,2019
NEUMONÍA,1.312,Peñalolén,junio,2019
ASMA,814,Peñalolén,junio,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,306,Peñalolén,junio,2019
OTRAS RESPIRATORIAS,6.272,Peñalolén,junio,2019
CARDIOVASCULAR,3.042,Peñalolén,junio,2019
IRA ALTA,342,Providencia,junio,2019
SINDROME BRONQUIAL OBSTRUCTIVO,36,Providencia,junio,2019
NEUMONÍA,74,Providencia,junio,2019
ASMA,24,Providencia,junio,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,8,Providencia,junio,2019
OTRAS RESPIRATORIAS,832,Providencia,junio,2019
CARDIOVASCULAR,218,Providencia,junio,2019
IRA ALTA,4.358,Pudahuel,junio,2019
SINDROME BRONQUIAL OBSTRUCTIVO,1.358,Pudahuel,junio,2019
NEUMONÍA,1.040,Pudahuel,junio,2019
ASMA,98,Pudahuel,junio,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,54,Pudahuel,junio,2019
OTRAS RESPIRATORIAS,2.964,Pudahuel,junio,2019
CARDIOVASCULAR,218,Pudahuel,junio,2019
IRA ALTA,8.842,Quilicura,junio,2019
SINDROME BRONQUIAL OBSTRUCTIVO,1.658,Quilicura,junio,2019
NEUMONÍA,324,Quilicura,junio,2019
ASMA,122,Quilicura,junio,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,114,Quilicura,junio,2019
OTRAS RESPIRATORIAS,926,Quilicura,junio,2019
CARDIOVASCULAR,916,Quilicura,junio,2019
IRA ALTA,3.732,Quinta Normal,junio,2019
SINDROME BRONQUIAL OBSTRUCTIVO,340,Quinta Normal,junio,2019
NEUMONÍA,552,Quinta Normal,junio,2019
ASMA,106,Quinta Normal,junio,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,60,Quinta Normal,junio,2019
OTRAS RESPIRATORIAS,1.940,Quinta Normal,junio,2019
CARDIOVASCULAR,856,Quinta Normal,junio,2019
IRA ALTA,3.034,Recoleta,junio,2019
SINDROME BRONQUIAL OBSTRUCTIVO,566,Recoleta,junio,2019
NEUMONÍA,336,Recoleta,junio,2019
ASMA,82,Recoleta,junio,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,32,Recoleta,junio,2019
OTRAS RESPIRATORIAS,1.626,Recoleta,junio,2019
CARDIOVASCULAR,76,Recoleta,junio,2019
IRA ALTA,2.448,Renca,junio,2019
SINDROME BRONQUIAL OBSTRUCTIVO,164,Renca,junio,2019
NEUMONÍA,208,Renca,junio,2019
ASMA,48,Renca,junio,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,34,Renca,junio,2019
OTRAS RESPIRATORIAS,1.352,Renca,junio,2019
CARDIOVASCULAR,402,Renca,junio,2019
IRA ALTA,1.352,San Joaquín,junio,2019
SINDROME BRONQUIAL OBSTRUCTIVO,146,San Joaquín,junio,2019
NEUMONÍA,96,San Joaquín,junio,2019
ASMA,32,San Joaquín,junio,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,20,San Joaquín,junio,2019
OTRAS RESPIRATORIAS,876,San Joaquín,junio,2019
CARDIOVASCULAR,308,San Joaquín,junio,2019
IRA ALTA,1.038,San Miguel,junio,2019
SINDROME BRONQUIAL OBSTRUCTIVO,188,San Miguel,junio,2019
NEUMONÍA,130,San Miguel,junio,2019
ASMA,172,San Miguel,junio,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,80,San Miguel,junio,2019
OTRAS RESPIRATORIAS,1.246,San Miguel,junio,2019
CARDIOVASCULAR,0,San Miguel,junio,2019
IRA ALTA,774,San Ramón,junio,2019
SINDROME BRONQUIAL OBSTRUCTIVO,132,San Ramón,junio,2019
NEUMONÍA,154,San Ramón,junio,2019
ASMA,110,San Ramón,junio,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,60,San Ramón,junio,2019
OTRAS RESPIRATORIAS,598,San Ramón,junio,2019
CARDIOVASCULAR,190,San Ramón,junio,2019
IRA ALTA,0,Vitacura,junio,2019
SINDROME BRONQUIAL OBSTRUCTIVO,0,Vitacura,junio,2019
NEUMONÍA,0,Vitacura,junio,2019
ASMA,0,Vitacura,junio,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Vitacura,junio,2019
OTRAS RESPIRATORIAS,8,Vitacura,junio,2019
CARDIOVASCULAR,0,Vitacura,junio,2019
IRA ALTA,12.330,Puente Alto,junio,2019
SINDROME BRONQUIAL OBSTRUCTIVO,3.856,Puente Alto,junio,2019
NEUMONÍA,1.304,Puente Alto,junio,2019
ASMA,562,Puente Alto,junio,2019
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,204,Puente Alto,junio,2019
