Consulta_por,n_pacientes,Comuna,Mes,Año
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Estación Central,mayo,2018
OTRAS RESPIRATORIAS,510,Estación Central,mayo,2018
CARDIOVASCULAR,0,Estación Central,mayo,2018
IRA ALTA,885,Huechuraba,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,211,Huechuraba,mayo,2018
NEUMONÍA,85,Huechuraba,mayo,2018
ASMA,36,Huechuraba,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,16,Huechuraba,mayo,2018
OTRAS RESPIRATORIAS,228,Huechuraba,mayo,2018
CARDIOVASCULAR,59,Huechuraba,mayo,2018
IRA ALTA,576,Independencia,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,74,Independencia,mayo,2018
NEUMONÍA,23,Independencia,mayo,2018
ASMA,27,Independencia,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,6,Independencia,mayo,2018
OTRAS RESPIRATORIAS,380,Independencia,mayo,2018
CARDIOVASCULAR,64,Independencia,mayo,2018
IRA ALTA,444,La Cisterna,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,104,La Cisterna,mayo,2018
NEUMONÍA,64,La Cisterna,mayo,2018
ASMA,38,La Cisterna,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,26,La Cisterna,mayo,2018
OTRAS RESPIRATORIAS,89,La Cisterna,mayo,2018
CARDIOVASCULAR,183,La Cisterna,mayo,2018
IRA ALTA,4.706,La Florida,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,461,La Florida,mayo,2018
NEUMONÍA,440,La Florida,mayo,2018
ASMA,145,La Florida,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,92,La Florida,mayo,2018
OTRAS RESPIRATORIAS,1.228,La Florida,mayo,2018
CARDIOVASCULAR,519,La Florida,mayo,2018
IRA ALTA,864,La Granja,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,319,La Granja,mayo,2018
NEUMONÍA,96,La Granja,mayo,2018
ASMA,85,La Granja,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,36,La Granja,mayo,2018
OTRAS RESPIRATORIAS,579,La Granja,mayo,2018
CARDIOVASCULAR,392,La Granja,mayo,2018
IRA ALTA,1.671,La Pintana,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,376,La Pintana,mayo,2018
NEUMONÍA,167,La Pintana,mayo,2018
ASMA,53,La Pintana,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,41,La Pintana,mayo,2018
OTRAS RESPIRATORIAS,531,La Pintana,mayo,2018
CARDIOVASCULAR,33,La Pintana,mayo,2018
IRA ALTA,96,La Reina,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,42,La Reina,mayo,2018
NEUMONÍA,10,La Reina,mayo,2018
ASMA,7,La Reina,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,2,La Reina,mayo,2018
OTRAS RESPIRATORIAS,106,La Reina,mayo,2018
CARDIOVASCULAR,0,La Reina,mayo,2018
IRA ALTA,423,Las Condes,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,46,Las Condes,mayo,2018
NEUMONÍA,50,Las Condes,mayo,2018
ASMA,58,Las Condes,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,28,Las Condes,mayo,2018
OTRAS RESPIRATORIAS,181,Las Condes,mayo,2018
CARDIOVASCULAR,37,Las Condes,mayo,2018
IRA ALTA,359,Lo Barnechea,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,107,Lo Barnechea,mayo,2018
NEUMONÍA,20,Lo Barnechea,mayo,2018
ASMA,32,Lo Barnechea,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,19,Lo Barnechea,mayo,2018
OTRAS RESPIRATORIAS,62,Lo Barnechea,mayo,2018
CARDIOVASCULAR,527,Lo Barnechea,mayo,2018
IRA ALTA,557,Lo Espejo,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,187,Lo Espejo,mayo,2018
NEUMONÍA,63,Lo Espejo,mayo,2018
ASMA,6,Lo Espejo,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,21,Lo Espejo,mayo,2018
OTRAS RESPIRATORIAS,92,Lo Espejo,mayo,2018
CARDIOVASCULAR,290,Lo Espejo,mayo,2018
IRA ALTA,980,Lo Prado,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,102,Lo Prado,mayo,2018
NEUMONÍA,84,Lo Prado,mayo,2018
ASMA,35,Lo Prado,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,8,Lo Prado,mayo,2018
OTRAS RESPIRATORIAS,428,Lo Prado,mayo,2018
CARDIOVASCULAR,2,Lo Prado,mayo,2018
IRA ALTA,124,Macul,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,100,Macul,mayo,2018
NEUMONÍA,14,Macul,mayo,2018
ASMA,24,Macul,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,33,Macul,mayo,2018
OTRAS RESPIRATORIAS,229,Macul,mayo,2018
CARDIOVASCULAR,0,Macul,mayo,2018
IRA ALTA,1.245,Maipú,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,248,Maipú,mayo,2018
NEUMONÍA,82,Maipú,mayo,2018
ASMA,100,Maipú,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,33,Maipú,mayo,2018
OTRAS RESPIRATORIAS,1.090,Maipú,mayo,2018
CARDIOVASCULAR,226,Maipú,mayo,2018
IRA ALTA,466,Ñuñoa,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,76,Ñuñoa,mayo,2018
NEUMONÍA,21,Ñuñoa,mayo,2018
ASMA,47,Ñuñoa,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,32,Ñuñoa,mayo,2018
OTRAS RESPIRATORIAS,305,Ñuñoa,mayo,2018
CARDIOVASCULAR,3,Ñuñoa,mayo,2018
IRA ALTA,922,Pedro Aguirre Cerda,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,186,Pedro Aguirre Cerda,mayo,2018
NEUMONÍA,101,Pedro Aguirre Cerda,mayo,2018
ASMA,44,Pedro Aguirre Cerda,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,28,Pedro Aguirre Cerda,mayo,2018
OTRAS RESPIRATORIAS,363,Pedro Aguirre Cerda,mayo,2018
CARDIOVASCULAR,164,Pedro Aguirre Cerda,mayo,2018
IRA ALTA,4.023,Peñalolén,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,1.772,Peñalolén,mayo,2018
NEUMONÍA,455,Peñalolén,mayo,2018
ASMA,602,Peñalolén,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,174,Peñalolén,mayo,2018
OTRAS RESPIRATORIAS,834,Peñalolén,mayo,2018
CARDIOVASCULAR,368,Peñalolén,mayo,2018
IRA ALTA,136,Providencia,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,1,Providencia,mayo,2018
NEUMONÍA,13,Providencia,mayo,2018
ASMA,27,Providencia,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,3,Providencia,mayo,2018
OTRAS RESPIRATORIAS,235,Providencia,mayo,2018
CARDIOVASCULAR,0,Providencia,mayo,2018
IRA ALTA,1.869,Pudahuel,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,539,Pudahuel,mayo,2018
NEUMONÍA,198,Pudahuel,mayo,2018
ASMA,26,Pudahuel,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,21,Pudahuel,mayo,2018
OTRAS RESPIRATORIAS,1.249,Pudahuel,mayo,2018
CARDIOVASCULAR,10,Pudahuel,mayo,2018
IRA ALTA,2.838,Quilicura,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,597,Quilicura,mayo,2018
NEUMONÍA,65,Quilicura,mayo,2018
ASMA,108,Quilicura,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,49,Quilicura,mayo,2018
OTRAS RESPIRATORIAS,240,Quilicura,mayo,2018
CARDIOVASCULAR,115,Quilicura,mayo,2018
IRA ALTA,1.339,Quinta Normal,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,156,Quinta Normal,mayo,2018
NEUMONÍA,171,Quinta Normal,mayo,2018
ASMA,26,Quinta Normal,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,17,Quinta Normal,mayo,2018
OTRAS RESPIRATORIAS,555,Quinta Normal,mayo,2018
CARDIOVASCULAR,216,Quinta Normal,mayo,2018
IRA ALTA,596,Recoleta,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,116,Recoleta,mayo,2018
NEUMONÍA,65,Recoleta,mayo,2018
ASMA,17,Recoleta,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,15,Recoleta,mayo,2018
OTRAS RESPIRATORIAS,326,Recoleta,mayo,2018
CARDIOVASCULAR,0,Recoleta,mayo,2018
IRA ALTA,1.397,Renca,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,126,Renca,mayo,2018
NEUMONÍA,120,Renca,mayo,2018
ASMA,107,Renca,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,95,Renca,mayo,2018
OTRAS RESPIRATORIAS,402,Renca,mayo,2018
CARDIOVASCULAR,129,Renca,mayo,2018
IRA ALTA,522,San Joaquín,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,87,San Joaquín,mayo,2018
NEUMONÍA,50,San Joaquín,mayo,2018
ASMA,40,San Joaquín,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,21,San Joaquín,mayo,2018
OTRAS RESPIRATORIAS,237,San Joaquín,mayo,2018
CARDIOVASCULAR,87,San Joaquín,mayo,2018
IRA ALTA,402,San Miguel,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,47,San Miguel,mayo,2018
NEUMONÍA,63,San Miguel,mayo,2018
ASMA,59,San Miguel,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,33,San Miguel,mayo,2018
OTRAS RESPIRATORIAS,355,San Miguel,mayo,2018
CARDIOVASCULAR,0,San Miguel,mayo,2018
IRA ALTA,233,San Ramón,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,56,San Ramón,mayo,2018
NEUMONÍA,26,San Ramón,mayo,2018
ASMA,21,San Ramón,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,5,San Ramón,mayo,2018
OTRAS RESPIRATORIAS,47,San Ramón,mayo,2018
CARDIOVASCULAR,0,San Ramón,mayo,2018
IRA ALTA,19,Vitacura,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,0,Vitacura,mayo,2018
NEUMONÍA,1,Vitacura,mayo,2018
ASMA,1,Vitacura,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Vitacura,mayo,2018
OTRAS RESPIRATORIAS,14,Vitacura,mayo,2018
CARDIOVASCULAR,0,Vitacura,mayo,2018
IRA ALTA,3.493,Puente Alto,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,1.559,Puente Alto,mayo,2018
NEUMONÍA,348,Puente Alto,mayo,2018
ASMA,208,Puente Alto,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,73,Puente Alto,mayo,2018
OTRAS RESPIRATORIAS,1.432,Puente Alto,mayo,2018
CARDIOVASCULAR,1,Puente Alto,mayo,2018
IRA ALTA,422,Pirque,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,56,Pirque,mayo,2018
NEUMONÍA,92,Pirque,mayo,2018
ASMA,11,Pirque,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,5,Pirque,mayo,2018
OTRAS RESPIRATORIAS,105,Pirque,mayo,2018
CARDIOVASCULAR,66,Pirque,mayo,2018
IRA ALTA,176,San José De Maipo,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,18,San José De Maipo,mayo,2018
NEUMONÍA,6,San José De Maipo,mayo,2018
ASMA,8,San José De Maipo,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,7,San José De Maipo,mayo,2018
OTRAS RESPIRATORIAS,136,San José De Maipo,mayo,2018
CARDIOVASCULAR,3,San José De Maipo,mayo,2018
IRA ALTA,298,Colina,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,70,Colina,mayo,2018
NEUMONÍA,19,Colina,mayo,2018
ASMA,10,Colina,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,5,Colina,mayo,2018
OTRAS RESPIRATORIAS,146,Colina,mayo,2018
CARDIOVASCULAR,0,Colina,mayo,2018
IRA ALTA,1.196,Lampa,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,140,Lampa,mayo,2018
NEUMONÍA,29,Lampa,mayo,2018
ASMA,34,Lampa,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,17,Lampa,mayo,2018
OTRAS RESPIRATORIAS,376,Lampa,mayo,2018
CARDIOVASCULAR,104,Lampa,mayo,2018
IRA ALTA,184,Tiltil,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,37,Tiltil,mayo,2018
NEUMONÍA,9,Tiltil,mayo,2018
ASMA,1,Tiltil,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Tiltil,mayo,2018
OTRAS RESPIRATORIAS,57,Tiltil,mayo,2018
CARDIOVASCULAR,24,Tiltil,mayo,2018
IRA ALTA,2.681,San Bernardo,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,631,San Bernardo,mayo,2018
NEUMONÍA,206,San Bernardo,mayo,2018
ASMA,127,San Bernardo,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,96,San Bernardo,mayo,2018
OTRAS RESPIRATORIAS,931,San Bernardo,mayo,2018
CARDIOVASCULAR,173,San Bernardo,mayo,2018
IRA ALTA,581,Buin,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,275,Buin,mayo,2018
NEUMONÍA,111,Buin,mayo,2018
ASMA,43,Buin,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,31,Buin,mayo,2018
OTRAS RESPIRATORIAS,310,Buin,mayo,2018
CARDIOVASCULAR,0,Buin,mayo,2018
IRA ALTA,310,Calera De Tango,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,24,Calera De Tango,mayo,2018
NEUMONÍA,1,Calera De Tango,mayo,2018
ASMA,7,Calera De Tango,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,2,Calera De Tango,mayo,2018
OTRAS RESPIRATORIAS,31,Calera De Tango,mayo,2018
CARDIOVASCULAR,138,Calera De Tango,mayo,2018
IRA ALTA,967,Paine,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,143,Paine,mayo,2018
NEUMONÍA,43,Paine,mayo,2018
ASMA,40,Paine,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,34,Paine,mayo,2018
OTRAS RESPIRATORIAS,424,Paine,mayo,2018
CARDIOVASCULAR,25,Paine,mayo,2018
IRA ALTA,1.299,Melipilla,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,181,Melipilla,mayo,2018
NEUMONÍA,40,Melipilla,mayo,2018
ASMA,47,Melipilla,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,18,Melipilla,mayo,2018
OTRAS RESPIRATORIAS,213,Melipilla,mayo,2018
CARDIOVASCULAR,307,Melipilla,mayo,2018
IRA ALTA,49,Alhué,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,15,Alhué,mayo,2018
NEUMONÍA,6,Alhué,mayo,2018
ASMA,4,Alhué,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,5,Alhué,mayo,2018
OTRAS RESPIRATORIAS,17,Alhué,mayo,2018
CARDIOVASCULAR,32,Alhué,mayo,2018
IRA ALTA,0,Curacaví,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,0,Curacaví,mayo,2018
NEUMONÍA,0,Curacaví,mayo,2018
ASMA,0,Curacaví,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Curacaví,mayo,2018
OTRAS RESPIRATORIAS,0,Curacaví,mayo,2018
CARDIOVASCULAR,0,Curacaví,mayo,2018
IRA ALTA,384,María Pinto,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,58,María Pinto,mayo,2018
NEUMONÍA,15,María Pinto,mayo,2018
ASMA,6,María Pinto,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,14,María Pinto,mayo,2018
OTRAS RESPIRATORIAS,96,María Pinto,mayo,2018
CARDIOVASCULAR,22,María Pinto,mayo,2018
IRA ALTA,57,San Pedro,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,5,San Pedro,mayo,2018
NEUMONÍA,4,San Pedro,mayo,2018
ASMA,13,San Pedro,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,4,San Pedro,mayo,2018
OTRAS RESPIRATORIAS,23,San Pedro,mayo,2018
CARDIOVASCULAR,84,San Pedro,mayo,2018
IRA ALTA,139,Talagante,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,5,Talagante,mayo,2018
NEUMONÍA,4,Talagante,mayo,2018
ASMA,1,Talagante,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Talagante,mayo,2018
OTRAS RESPIRATORIAS,159,Talagante,mayo,2018
CARDIOVASCULAR,0,Talagante,mayo,2018
IRA ALTA,200,El Monte,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,0,El Monte,mayo,2018
NEUMONÍA,4,El Monte,mayo,2018
ASMA,2,El Monte,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,El Monte,mayo,2018
OTRAS RESPIRATORIAS,71,El Monte,mayo,2018
CARDIOVASCULAR,6,El Monte,mayo,2018
IRA ALTA,85,Isla De Maipo,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,46,Isla De Maipo,mayo,2018
NEUMONÍA,7,Isla De Maipo,mayo,2018
ASMA,0,Isla De Maipo,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,0,Isla De Maipo,mayo,2018
OTRAS RESPIRATORIAS,59,Isla De Maipo,mayo,2018
CARDIOVASCULAR,0,Isla De Maipo,mayo,2018
IRA ALTA,296,Padre Hurtado,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,19,Padre Hurtado,mayo,2018
NEUMONÍA,6,Padre Hurtado,mayo,2018
ASMA,4,Padre Hurtado,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,4,Padre Hurtado,mayo,2018
OTRAS RESPIRATORIAS,78,Padre Hurtado,mayo,2018
CARDIOVASCULAR,1,Padre Hurtado,mayo,2018
IRA ALTA,1.408,Peñaflor,mayo,2018
SINDROME BRONQUIAL OBSTRUCTIVO,102,Peñaflor,mayo,2018
NEUMONÍA,14,Peñaflor,mayo,2018
ASMA,19,Peñaflor,mayo,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,6,Peñaflor,mayo,2018
OTRAS RESPIRATORIAS,408,Peñaflor,mayo,2018
CARDIOVASCULAR,0,Peñaflor,mayo,2018
IRA ALTA,1.321,Santiago,junio,2018
SINDROME BRONQUIAL OBSTRUCTIVO,284,Santiago,junio,2018
NEUMONÍA,117,Santiago,junio,2018
ASMA,40,Santiago,junio,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,25,Santiago,junio,2018
OTRAS RESPIRATORIAS,874,Santiago,junio,2018
CARDIOVASCULAR,16,Santiago,junio,2018
IRA ALTA,430,Cerrillos,junio,2018
SINDROME BRONQUIAL OBSTRUCTIVO,56,Cerrillos,junio,2018
NEUMONÍA,25,Cerrillos,junio,2018
ASMA,9,Cerrillos,junio,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,7,Cerrillos,junio,2018
OTRAS RESPIRATORIAS,324,Cerrillos,junio,2018
CARDIOVASCULAR,0,Cerrillos,junio,2018
IRA ALTA,1.033,Cerro Navia,junio,2018
SINDROME BRONQUIAL OBSTRUCTIVO,376,Cerro Navia,junio,2018
NEUMONÍA,108,Cerro Navia,junio,2018
ASMA,85,Cerro Navia,junio,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,96,Cerro Navia,junio,2018
OTRAS RESPIRATORIAS,250,Cerro Navia,junio,2018
CARDIOVASCULAR,764,Cerro Navia,junio,2018
IRA ALTA,1.930,Conchalí,junio,2018
SINDROME BRONQUIAL OBSTRUCTIVO,253,Conchalí,junio,2018
NEUMONÍA,168,Conchalí,junio,2018
ASMA,121,Conchalí,junio,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,52,Conchalí,junio,2018
OTRAS RESPIRATORIAS,553,Conchalí,junio,2018
CARDIOVASCULAR,20,Conchalí,junio,2018
IRA ALTA,3.157,El Bosque,junio,2018
SINDROME BRONQUIAL OBSTRUCTIVO,522,El Bosque,junio,2018
NEUMONÍA,256,El Bosque,junio,2018
ASMA,97,El Bosque,junio,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,91,El Bosque,junio,2018
OTRAS RESPIRATORIAS,1.321,El Bosque,junio,2018
CARDIOVASCULAR,513,El Bosque,junio,2018
IRA ALTA,170,Estación Central,junio,2018
SINDROME BRONQUIAL OBSTRUCTIVO,67,Estación Central,junio,2018
NEUMONÍA,19,Estación Central,junio,2018
ASMA,14,Estación Central,junio,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,8,Estación Central,junio,2018
OTRAS RESPIRATORIAS,616,Estación Central,junio,2018
CARDIOVASCULAR,49,Estación Central,junio,2018
IRA ALTA,1.146,Huechuraba,junio,2018
SINDROME BRONQUIAL OBSTRUCTIVO,231,Huechuraba,junio,2018
NEUMONÍA,115,Huechuraba,junio,2018
ASMA,42,Huechuraba,junio,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,2,Huechuraba,junio,2018
OTRAS RESPIRATORIAS,289,Huechuraba,junio,2018
CARDIOVASCULAR,54,Huechuraba,junio,2018
IRA ALTA,567,Independencia,junio,2018
SINDROME BRONQUIAL OBSTRUCTIVO,139,Independencia,junio,2018
NEUMONÍA,24,Independencia,junio,2018
ASMA,35,Independencia,junio,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,3,Independencia,junio,2018
OTRAS RESPIRATORIAS,413,Independencia,junio,2018
CARDIOVASCULAR,69,Independencia,junio,2018
IRA ALTA,683,La Cisterna,junio,2018
SINDROME BRONQUIAL OBSTRUCTIVO,157,La Cisterna,junio,2018
NEUMONÍA,90,La Cisterna,junio,2018
ASMA,32,La Cisterna,junio,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,36,La Cisterna,junio,2018
OTRAS RESPIRATORIAS,116,La Cisterna,junio,2018
CARDIOVASCULAR,439,La Cisterna,junio,2018
IRA ALTA,4.879,La Florida,junio,2018
SINDROME BRONQUIAL OBSTRUCTIVO,519,La Florida,junio,2018
NEUMONÍA,542,La Florida,junio,2018
ASMA,171,La Florida,junio,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,104,La Florida,junio,2018
OTRAS RESPIRATORIAS,1.658,La Florida,junio,2018
CARDIOVASCULAR,475,La Florida,junio,2018
IRA ALTA,1.143,La Granja,junio,2018
SINDROME BRONQUIAL OBSTRUCTIVO,320,La Granja,junio,2018
NEUMONÍA,146,La Granja,junio,2018
ASMA,85,La Granja,junio,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,37,La Granja,junio,2018
OTRAS RESPIRATORIAS,657,La Granja,junio,2018
CARDIOVASCULAR,286,La Granja,junio,2018
IRA ALTA,1.813,La Pintana,junio,2018
SINDROME BRONQUIAL OBSTRUCTIVO,440,La Pintana,junio,2018
NEUMONÍA,241,La Pintana,junio,2018
ASMA,57,La Pintana,junio,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,38,La Pintana,junio,2018
OTRAS RESPIRATORIAS,499,La Pintana,junio,2018
CARDIOVASCULAR,86,La Pintana,junio,2018
IRA ALTA,125,La Reina,junio,2018
SINDROME BRONQUIAL OBSTRUCTIVO,82,La Reina,junio,2018
NEUMONÍA,32,La Reina,junio,2018
ASMA,15,La Reina,junio,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,2,La Reina,junio,2018
OTRAS RESPIRATORIAS,152,La Reina,junio,2018
CARDIOVASCULAR,20,La Reina,junio,2018
IRA ALTA,548,Las Condes,junio,2018
SINDROME BRONQUIAL OBSTRUCTIVO,80,Las Condes,junio,2018
NEUMONÍA,59,Las Condes,junio,2018
ASMA,40,Las Condes,junio,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,39,Las Condes,junio,2018
OTRAS RESPIRATORIAS,330,Las Condes,junio,2018
CARDIOVASCULAR,183,Las Condes,junio,2018
IRA ALTA,448,Lo Barnechea,junio,2018
SINDROME BRONQUIAL OBSTRUCTIVO,114,Lo Barnechea,junio,2018
NEUMONÍA,34,Lo Barnechea,junio,2018
ASMA,57,Lo Barnechea,junio,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,20,Lo Barnechea,junio,2018
OTRAS RESPIRATORIAS,57,Lo Barnechea,junio,2018
CARDIOVASCULAR,422,Lo Barnechea,junio,2018
IRA ALTA,686,Lo Espejo,junio,2018
SINDROME BRONQUIAL OBSTRUCTIVO,216,Lo Espejo,junio,2018
NEUMONÍA,108,Lo Espejo,junio,2018
ASMA,11,Lo Espejo,junio,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,10,Lo Espejo,junio,2018
OTRAS RESPIRATORIAS,151,Lo Espejo,junio,2018
CARDIOVASCULAR,330,Lo Espejo,junio,2018
IRA ALTA,968,Lo Prado,junio,2018
SINDROME BRONQUIAL OBSTRUCTIVO,105,Lo Prado,junio,2018
NEUMONÍA,116,Lo Prado,junio,2018
ASMA,16,Lo Prado,junio,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,12,Lo Prado,junio,2018
OTRAS RESPIRATORIAS,563,Lo Prado,junio,2018
CARDIOVASCULAR,7,Lo Prado,junio,2018
IRA ALTA,185,Macul,junio,2018
SINDROME BRONQUIAL OBSTRUCTIVO,144,Macul,junio,2018
NEUMONÍA,12,Macul,junio,2018
ASMA,87,Macul,junio,2018
ENFERMEDAD PULMONAR OBSTRUCTIVA CRÓNICA,48,Macul,junio,2018
OTRAS RESPIRATORIAS,247,Macul,junio,2018
CARDIOVASCULAR,0,Macul,junio,2018
IRA ALTA,1.282,Maipú,junio,2018
SINDROME BRONQUIAL OBSTRUCTIVO,353,Maipú,junio,2018
NEUMONÍA,93,Maipú,junio,2018
ASMA,210,Maipú,junio,2018
